Tag	geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId	DB
1106	GO:0071466	cellular response to xenobiotic stimulus	http://amigo.geneontology.org/amigo/term/GO:0071466	105	25	13.9206505667817	1.79589307842096	0.00222891448210194	0.013262815865695	358;590;845;874;1036;1066;1545;1978;2326;2690;2908;2946;4258;5138;5155;5176;5742;6095;6262;6546;6777;7040;8639;9915;114907	CDO1;SERPINF1;FBXO32;GSTM2;BCHE;AQP1;ARNT2;EIF4EBP1;TGFB1;RORA;CES1;NR3C1;PTGS1;STAT5B;CBR3;CASQ2;PDGFB;CYP1B1;SLC8A1;RYR2;MGST2;FMO1;PDE2A;GHR;AOC3	geneontology_Biological_Process
1107	GO:0042326	negative regulation of phosphorylation	http://amigo.geneontology.org/amigo/term/GO:0042326	354	66	46.932479053721	1.40627559700082	0.00223701804488274	0.0132978294890252	25;284;408;623;624;857;1028;1756;1843;1845;2022;2167;2192;2810;3082;3486;3611;3624;3725;4092;4616;5144;5167;5187;5569;5577;5621;5997;5999;6422;6423;6609;6622;7026;7040;7070;7078;7291;7345;8692;9021;9241;9353;9467;9479;9647;9759;10252;11117;11142;11221;25937;26524;26585;51422;54922;55885;56937;56940;57556;65018;78986;79899;80149;93649;142679	FABP4;MAPK8IP1;UCHL1;PMEPA1;PRKAR2B;SFRP2;SH3BP5;HDAC4;PRR5L;ANGPT1;CDKN1C;IGFBP3;RASIP1;LMO3;DUSP22;BDKRB1;ABL1;PER1;TGFB1;NR2F2;ARRB1;BDKRB2;PKIA;DUSP26;SEMA6A;DUSP1;ILK;EMILIN1;SMAD7;SOCS3;HGF;DMD;FBLN1;DUSP3;PDE4D;TIMP3;THY1;JUN;GREM1;WWTR1;MYOCD;SLIT2;SNCA;RGS4;HYAL2;SPRY1;PRKAG2;PINK1;INHBA;SFN;ENG;GADD45B;RGS2;ZC3H12A;CAV1;PKIG;SMPD1;LATS2;ENPP1;NOG;TWIST1;SFRP1;PPM1F;DUSP10;PRNP;DUSP19	geneontology_Biological_Process
1108	GO:0010558	negative regulation of macromolecule biosynthetic process	http://amigo.geneontology.org/amigo/term/GO:0010558	1099	177	145.702809265648	1.2148015600529	0.00225413837116939	0.0133833324266856	94;165;322;367;463;604;654;677;857;860;862;948;1028;1051;1112;1153;1408;1601;1613;1843;1910;1978;1999;2004;2167;2260;2295;2307;2316;2354;2621;2624;2736;2737;2908;3090;3199;3214;3234;3399;3400;3481;3488;3569;3624;3670;3690;3725;4017;4092;4094;4204;4205;4208;4212;4286;4321;4601;4774;4776;4781;4782;4784;4854;4855;5138;5155;5167;5187;5396;5569;5727;5915;5997;6297;6304;6310;6422;6423;6608;6615;6622;6660;6722;6935;6943;7025;7026;7040;7068;7071;7089;7091;7227;7291;7292;7295;7436;7474;7704;7832;8013;8321;8325;9079;9099;9241;9242;9338;9531;9647;9759;9839;10014;10174;10365;10370;10608;10628;10736;10865;11080;11142;11278;11279;22955;23034;23090;23414;23462;23492;23493;23741;25937;25959;26508;26585;27086;27122;29915;29969;29995;30818;51147;51176;51317;54039;54345;54567;55841;56940;57326;64061;64321;78986;79365;79656;80014;80149;81618;83595;84159;84662;84695;93649;93986;117581;122953;126272;126374;130497;144165;169792;221662;221895;255877;340719	FOXP1;GLI3;HEY2;PCBP3;NR2F1;HCFC2;ZFHX3;RBM24;CIRBP;USP2;RARB;SATB1;FABP4;EID1;BCL6B;NFATC4;SRF;LMCD1;JDP2;WWC3;LOXL3;NFIX;GLIS2;TNFSF4;DAPK3;SALL2;SFRP2;FOXN3;APBB1;TCF21;HDAC4;CBX7;MXD4;PTCH1;RUNX2;GLI2;ARID5B;NFIB;ING4;CDKN1C;ARID5A;SORBS3;ZEB2;ZBTB16;JAZF1;SOX5;ELK3;EDNRB;DUSP22;ISL1;PBXIP1;TRPS1;FZD8;IGF2;HIC1;FOXF2;EIF4EBP1;SAMD4A;LOXL2;HOXB4;PER1;ZFPM2;KLF2;TGFB1;SNAI1;NR2F2;DKK3;NOTCH3;MITF;ELF3;PKIA;DUSP26;DUSP1;ACVRL1;KANK2;CD36;NR3C1;SMAD7;ZEB1;WWC2;NFIC;HDAC5;ZFP36L1;DNAJB4;BHLHE41;MAF;DAB2;PRRX1;PDGFB;SIX2;NR4A3;SMO;JUN;GAS6;RUNX1T1;OSR1;LDB2;KLF12;GREM1;WWTR1;MYOCD;ID4;HEYL;BEND5;FGFR1;IGFBP5;WTIP;SNCA;TSPYL2;FZD1;HOXD8;ID3;PRICKLE1;ITM2C;TCEAL1;NANOS1;INHBA;MECP2;NOTCH4;KCNIP3;SOX17;FOSB;THRB;AR;GLIS3;MEIS2;ZNF423;SCMH1;SOX18;RGS2;VLDLR;ZC3H12A;CEBPB;CAV1;BCL6;MXI1;TLE2;TXN;MEF2C;TXNIP;DLL4;MEF2A;WNT5A;EID2B;SOX7;BAG3;PDE2A;PKIG;LEF1;BMP6;GATA2;ENPP1;HOXA2;CRY2;FOXP2;KLF8;NOG;FLNA;PHF21A;NFIA;AEBP1;TWIST1;SFRP1;MDFIC;HEY1;KLF10;TLE4;MMP12;BTG2;PPM1F;FOXS1;ATXN1;MSC;IL6;ITGB3;CITED2;TWIST2	geneontology_Biological_Process
1109	GO:0051130	positive regulation of cellular component organization	http://amigo.geneontology.org/amigo/term/GO:0051130	968	158	128.335140463282	1.23115149466958	0.00225586878353679	0.0133833324266856	25;116;154;183;284;322;367;408;558;604;638;685;720;857;948;1073;1191;1268;1272;1601;1627;1634;1742;1759;1809;1845;1902;2042;2043;2242;2260;2316;2335;2621;2624;2719;2810;2934;3082;3092;3479;3481;3611;3670;3725;3791;3815;3897;3934;4035;4131;4135;4204;4286;4478;4653;4739;4803;4804;4830;4915;4921;5021;5054;5155;5159;5176;5217;5252;5365;5526;5587;5764;5789;5806;5979;5997;6091;6324;6356;6387;6401;6422;6622;6624;6722;7010;7040;7042;7043;7046;7058;7070;7168;7275;7291;7436;7474;8153;8321;8322;8447;8482;8536;8578;8829;8936;9037;9353;9423;9639;9647;9746;9759;9839;9863;9886;10174;10411;10602;10630;10763;10982;11034;11075;11117;11346;22873;22885;22899;23129;23363;23433;23499;25802;26052;26585;27286;28514;30846;50507;54413;54741;54922;55704;56907;57118;57555;64764;65018;79734;80823;85358;90102;91584;122953;143098;285590	PFN2;NLGN2;PHF1;EPHA3;NLGN3;DPYSL3;CFL2;LRP1;DDR2;MYOC;PTX3;SERPINF1;LPAR1;CCL11;SRF;NRP1;SYNPO;CAMK1D;JDP2;PLXNA4;TPM1;PRKD1;AXL;TGFBR1;OBSL1;APBB1;PHLDB2;BHLHB9;IGF1;HDAC4;L1CAM;PLXND1;RHOBTB1;ANGPT1;SCARF1;EPHA4;MAP6;DLG4;SORBS3;ZEB2;RASIP1;ADRB2;STMN2;DNM1;MPP7;MAPRE2;PTN;ISL1;BTC;FN1;IGF2;FES;NTN1;RHOQ;ARHGEF15;ABLIM3;SRPX2;NME1;KIT;CAMK1;MACF1;NGF;ABL1;NEDD9;TGFB1;ARRB1;SCN1B;MITF;CCDC88A;SH3PXD2B;MAP1B;ILK;EMILIN1;CD36;PLXNB3;RND2;KDR;PDGFRB;CLSTN3;MSN;CNR1;LEPROT;PTPRD;C4A;HGF;DUSP3;SERPINE1;GSN;DAB2;PDGFB;DLL1;THY1;TUB;SELE;JUN;GAS6;DBN1;RAPGEF3;CREB3L2;GREM1;SLIT2;CDC42EP3;FGFR1;SNCA;MAGI2;TGFB2;DNM3;PPP2R5B;AGT;KCTD17;FZD1;NTRK2;PINK1;MECP2;NGFR;SPIRE1;SFN;FSCN1;AR;RET;SEMA7A;HIP1;DSTN;CNTN1;DCN;RGS2;VLDLR;CAV1;FZD4;BCL6;TGFB3;WNT5A;SHANK3;EHD2;TEK;GPC3;NES;DOC2B;SEMA5A;CXCL12;GATA2;LCN2;WASF1;BIK;FLNA;ARHGEF10;CLU;TWIST1;DZIP1;SFRP1;ADCYAP1;PDPN;PPM1F;ROBO1;OXTR;LMOD1;THBS2;NOX4	geneontology_Biological_Process
1110	GO:0060443	mammary gland morphogenesis	http://amigo.geneontology.org/amigo/term/GO:0060443	42	13	5.56826022671267	2.33466100194725	0.00226728721992675	0.0134244911282619	367;857;1999;2255;2736;2737;3488;5727;6356;7040;7048;7474;9423	GLI3;FGF10;CCL11;PTCH1;GLI2;NTN1;TGFB1;ELF3;IGFBP5;TGFBR2;AR;CAV1;WNT5A	geneontology_Biological_Process
1111	GO:1901862	negative regulation of muscle tissue development	http://amigo.geneontology.org/amigo/term/GO:1901862	42	13	5.56826022671267	2.33466100194725	0.00226728721992675	0.0134244911282619	3488;4211;5600;5997;5999;7040;7048;7291;8324;9241;28514;51176;93649	TGFB1;MAPK11;DLL1;MYOCD;IGFBP5;RGS4;TGFBR2;RGS2;MEIS1;LEF1;NOG;TWIST1;FZD7	geneontology_Biological_Process
1112	GO:0051246	regulation of protein metabolic process	http://amigo.geneontology.org/amigo/term/GO:0051246	2146	325	284.511582060128	1.1423085051466	0.00230814677305302	0.0136529274078319	2;25;60;90;94;116;134;154;183;185;187;284;322;347;358;367;408;493;554;558;604;623;624;654;657;677;683;706;710;715;716;720;730;857;858;871;894;948;975;1000;1028;1051;1136;1153;1191;1272;1293;1294;1408;1410;1464;1489;1601;1613;1734;1742;1756;1760;1827;1843;1845;1893;1902;1910;1978;2022;2042;2043;2045;2149;2167;2192;2247;2252;2255;2260;2316;2321;2324;2335;2619;2621;2624;2690;2719;2771;2810;2822;2934;3075;3082;3092;3306;3336;3356;3357;3479;3481;3486;3487;3488;3569;3572;3611;3624;3670;3672;3678;3690;3707;3725;3791;3815;4035;4092;4130;4204;4215;4323;4478;4593;4616;4653;4659;4739;4803;4804;4855;4915;4919;4920;4921;5028;5054;5118;5144;5155;5156;5159;5167;5175;5176;5187;5217;5228;5252;5270;5310;5322;5327;5348;5502;5507;5523;5526;5563;5566;5567;5569;5577;5587;5600;5602;5621;5627;5764;5806;5962;5979;5997;5999;6091;6237;6356;6358;6364;6422;6423;6609;6622;6640;6692;6695;6777;6997;7010;7026;7040;7042;7043;7046;7048;7049;7057;7060;7070;7075;7076;7077;7078;7079;7123;7225;7291;7295;7345;7423;7424;7431;7432;7436;7474;7786;7832;7980;8291;8321;8322;8324;8325;8425;8434;8482;8536;8654;8682;8692;8829;8877;9021;9241;9244;9353;9365;9444;9464;9467;9479;9532;9647;9759;9781;9839;9863;9867;9891;10014;10044;10129;10174;10231;10252;10267;10268;10330;10365;10371;10395;10411;10418;10491;11030;11117;11142;11170;11221;22924;22927;23034;23328;23551;23568;23741;25759;25937;26471;26524;26585;29116;29969;50507;50937;51176;51422;54910;54922;55704;55816;55885;56034;56925;56937;56940;57045;57165;57216;57333;57520;57556;60401;64061;64321;64359;65018;78986;79899;80149;80310;81618;83595;84168;84632;90865;93649;94274;114897;122953;142679;144165;146433;221662;221692;285671;340719;344558	PFN2;PHF1;MUSK;EPHA3;PDE5A;RCN3;PRKACB;CSPG4;FGF10;RASD2;CDON;ECM1;CRTAP;LRP1;DDR2;PPP1R12A;EPHA7;MYOC;PTX3;QKI;PCOLCE;AFAP1L2;ATP2B4;RBM24;CIRBP;FABP4;SERPINF1;EID1;SEMA3A;MAPK8IP1;LPAR1;HSPE1;CCL11;NRP1;UCHL1;JDP2;PRKD1;CFH;DAPK3;AXL;TGFBR1;PMEPA1;PRKAR2B;SERPING1;PGF;SFRP2;PJA2;APBB1;TIMP2;SH3BP5;IGF1;HDAC4;VIP;PRR5L;RNF144A;PLAT;HSPA2;PPP1R14A;COL6A3;ADORA1;RBPMS;ANGPT1;EPHA4;AQP1;DYSF;MAP3K3;MMP14;CD81;CDKN1C;DLG4;FGF2;SORBS3;IGFBP3;ZEB2;RASIP1;CCND2;LMO3;NUAK1;ADRB2;RCAN2;EDNRB;DUSP22;EDA2R;FLT4;PTN;ISL1;SEMA4C;THBS4;LXN;SNTA1;FN1;FZD8;IGF2;PPP1R3C;KIT;RECK;CAMK1;HECW2;BDKRB1;PRKACA;EIF4EBP1;SAMD4A;CRYAB;NGF;ABL1;VIM;NEDD9;PER1;FXYD1;KLF2;TGFB1;GPLD1;NR2F2;ARRB1;NXN;BDKRB2;SPOCK1;VEGFB;PKIA;CCDC88A;PPP2R3A;DUSP26;SEMA6A;FGF7;DUSP1;PDGFRA;ACVRL1;PPP1R1A;ILK;CHRNA3;RCAN1;EMILIN1;CD36;KDR;TDGF1;RDX;RAMP1;SMAD7;PDGFRB;CCL20;SOCS3;PDGFD;F2R;MSN;HDAC5;GAS1;ZFP36L1;PECAM1;PLA2G5;C4A;HGF;DMD;FBLN1;DUSP3;STAT5B;DLC1;SERPINE1;GSN;AVPR2;DAB2;PDGFB;C1R;HABP4;PDE4D;RNF180;MAPK11;TWSG1;THBS1;C7;TIMP3;THY1;FAM107A;JUN;IL33;BAG2;GAS6;RAPGEF3;SASH1;GREM1;WWTR1;MYOCD;SLIT2;TRPC6;FLT1;FGFR1;TFPI2;IGFBP5;SPON1;SNCA;MAGI2;TSPYL2;TGFB2;PPP2R5B;AGT;CLEC3B;FZD1;RGS4;PRICKLE1;HYAL2;PDGFC;ROR1;SPRY1;TIMP4;ITM2C;NTRK2;TGFBR2;PRKAG2;PINK1;NANOS1;HTR2A;INHBA;MECP2;NGFR;NOTCH4;MAPRE3;BST1;PRKAA2;SFN;SOX17;P2RY1;A2M;SHC2;KL;RAMP3;CAV2;AGTR1;AR;RET;RRAS;DOK5;ENG;SEMA7A;HIP1;GADD45B;CNTN1;ITGA5;APLNR;RGS2;VLDLR;ZC3H12A;CEBPB;MAPK10;CRLF1;CAV1;FZD4;PKD1;BCL6;C1S;ACVR1;CTF1;SERPINH1;NUPR1;TGFB3;LTBP4;TXN;FRY;SPHK1;PROS1;MAP3K12;TGFBR3;WNT5A;VANGL2;BMPR1A;CDH2;SOX7;GNAI2;DIO2;PKIG;ITPKB;LEF1;PHACTR1;ITGA1;BMP6;TEK;COL7A1;C1QTNF1;SMPD1;GPC3;VEGFC;CCL14;LATS2;APOD;IL6ST;PEA15;ARL2BP;SH2D3C;GATA2;GHR;HAND2;MAP1A;CNPY2;ENPP1;DMPK;CRY2;ANTXR1;NOG;FLNA;TSPO;CLU;TWIST1;MYLIP;SFRP1;MDFIC;HTR2B;ADCYAP1;IL34;BTG2;PPM1F;ROR2;SERPINE2;DUSP10;ROBO1;GJC2;IL6;IGFBP4;SH3RF3;ACTB;ITGB3;TIE1;SPINT1;FZD7;NOX4;PRNP;DUSP19;TIMP1	geneontology_Biological_Process
1113	GO:0032413	negative regulation of ion transmembrane transporter activity	http://amigo.geneontology.org/amigo/term/GO:0032413	57	16	7.55692459339576	2.11726341876997	0.00232743790886014	0.0137534595166568	477;784;845;857;2669;2946;5311;5350;6236;7881;8291;10681;23704;28954;57520;130497	KCNE4;ATP1A2;GSTM2;DYSF;CACNB3;HECW2;RRAD;REM1;GNB5;GEM;CASQ2;OSR1;PKD2;CAV1;PLN;KCNAB1	geneontology_Biological_Process
1114	GO:0060395	SMAD protein signal transduction	http://amigo.geneontology.org/amigo/term/GO:0060395	52	15	6.89403647116806	2.1757935373177	0.00235245926063565	0.0138876215662353	654;657;1601;3624;3725;4093;4920;7040;7042;7043;7046;7431;9863;11030;25937	TGFBR1;RBPMS;VIM;TGFB1;DAB2;JUN;WWTR1;MAGI2;TGFB2;INHBA;TGFB3;BMPR1A;BMP6;ROR2;SMAD9	geneontology_Biological_Process
1115	GO:0032414	positive regulation of ion transmembrane transporter activity	http://amigo.geneontology.org/amigo/term/GO:0032414	78	20	10.3410547067521	1.93403869983796	0.00235898057239681	0.0138987331266486	154;287;482;783;784;1756;2946;3306;5243;5311;6262;6769;7225;8787;27092;30845;54413;57158;65018;85358	NLGN3;CACNB2;GSTM2;HSPA2;JPH2;STAC;ADRB2;ATP1B2;CACNB3;ABCB1;DMD;TRPC6;RYR2;PINK1;ANK2;EHD3;PKD2;SHANK3;RGS9;CACNG4	geneontology_Biological_Process
1116	GO:0014897	striated muscle hypertrophy	http://amigo.geneontology.org/amigo/term/GO:0014897	78	20	10.3410547067521	1.93403869983796	0.00235898057239681	0.0138987331266486	183;493;3357;3479;3488;3572;4205;4208;4653;5152;5997;5999;6262;8013;8470;8654;9464;9759;23493;29995	PDE5A;HEY2;SORBS2;MYOC;ATP2B4;LMCD1;IGF1;HDAC4;PDE9A;NR4A3;RYR2;IGFBP5;AGT;RGS4;RGS2;MEF2C;MEF2A;IL6ST;HAND2;HTR2B	geneontology_Biological_Process
1117	GO:0043393	regulation of protein binding	http://amigo.geneontology.org/amigo/term/GO:0043393	193	40	25.5874815179892	1.5632644413198	0.00238728469132743	0.0140516796369685	25;60;154;284;408;857;948;1400;1601;2043;3200;3670;4035;4133;4208;4776;5155;5310;5566;6604;7046;7049;7474;8536;8829;9241;9532;9759;10014;10418;10763;22873;22924;23129;23641;26086;50937;51176;64388;146057	CDON;LRP1;NFATC4;NRP1;TGFBR1;HDAC4;PLXND1;ANGPT1;EPHA4;TTBK2;ADRB2;GPSM1;ISL1;MAP2;CAMK1;PRKACA;ABL1;ARRB1;CD36;CRMP1;SMARCD3;GREM2;HDAC5;DAB2;PDGFB;BAG2;SPON1;LDOC1;MAPRE3;HOXA3;CAV1;PKD1;MEF2C;TGFBR3;WNT5A;LEF1;NES;NOG;DZIP1;ACTB	geneontology_Biological_Process
1118	GO:0070613	regulation of protein processing	http://amigo.geneontology.org/amigo/term/GO:0070613	89	22	11.799408575653	1.86450022973142	0.00242421730414943	0.0140768933899795	2;710;715;716;720;730;975;1191;2619;2934;3075;4323;5054;5270;5566;5567;5621;5627;7057;7123;9532;10418	PRKACB;CFH;SERPING1;MMP14;CD81;PRKACA;GAS1;C4A;SERPINE1;GSN;C1R;THBS1;C7;BAG2;SPON1;CLEC3B;A2M;C1S;PROS1;CLU;SERPINE2;PRNP	geneontology_Biological_Process
1119	GO:2000095	regulation of Wnt signaling pathway, planar cell polarity pathway	http://amigo.geneontology.org/amigo/term/GO:2000095	12	6	1.59093149334648	3.77137546468402	0.00242915683665534	0.0140768933899795	25;1601;2719;6422;6423;22881	ANKRD6;SFRP2;ABL1;DAB2;GPC3;SFRP1	geneontology_Biological_Process
1120	GO:1901213	regulation of transcription from RNA polymerase II promoter involved in heart development	http://amigo.geneontology.org/amigo/term/GO:1901213	12	6	1.59093149334648	3.77137546468402	0.00242915683665534	0.0140768933899795	90;657;6722;9241;26585;93649	SRF;GREM1;MYOCD;ACVR1;BMPR1A;NOG	geneontology_Biological_Process
1121	GO:0001946	lymphangiogenesis	http://amigo.geneontology.org/amigo/term/GO:0001946	12	6	1.59093149334648	3.77137546468402	0.00242915683665534	0.0140768933899795	94;2324;5784;7424;10630;54345	PTPN14;FLT4;ACVRL1;SOX18;VEGFC;PDPN	geneontology_Biological_Process
1122	GO:0044065	regulation of respiratory system process	http://amigo.geneontology.org/amigo/term/GO:0044065	12	6	1.59093149334648	3.77137546468402	0.00242915683665534	0.0140768933899795	134;477;4204;5090;54413;57555	NLGN2;NLGN3;ATP1A2;ADORA1;MECP2;PBX3	geneontology_Biological_Process
1123	GO:0045986	negative regulation of smooth muscle contraction	http://amigo.geneontology.org/amigo/term/GO:0045986	12	6	1.59093149334648	3.77137546468402	0.00242915683665534	0.0140768933899795	134;154;5592;5997;9732;10203	ADORA1;DOCK4;ADRB2;CALCRL;PRKG1;RGS2	geneontology_Biological_Process
1124	GO:0060601	lateral sprouting from an epithelium	http://amigo.geneontology.org/amigo/term/GO:0060601	12	6	1.59093149334648	3.77137546468402	0.00242915683665534	0.0140768933899795	367;2255;2736;7474;9241;57216	FGF10;GLI2;AR;WNT5A;VANGL2;NOG	geneontology_Biological_Process
1125	GO:0032331	negative regulation of chondrocyte differentiation	http://amigo.geneontology.org/amigo/term/GO:0032331	12	6	1.59093149334648	3.77137546468402	0.00242915683665534	0.0140768933899795	2202;2736;5744;5915;7046;26585	RARB;TGFBR1;GLI2;PTHLH;GREM1;EFEMP1	geneontology_Biological_Process
1126	GO:0035988	chondrocyte proliferation	http://amigo.geneontology.org/amigo/term/GO:0035988	12	6	1.59093149334648	3.77137546468402	0.00242915683665534	0.0140768933899795	658;1311;4323;4325;4921;10736	DDR2;MMP14;COMP;SIX2;BMPR1B;MMP16	geneontology_Biological_Process
1127	GO:2001044	regulation of integrin-mediated signaling pathway	http://amigo.geneontology.org/amigo/term/GO:2001044	12	6	1.59093149334648	3.77137546468402	0.00242915683665534	0.0140768933899795	683;2316;5587;7076;55679;84695	LOXL3;PRKD1;LIMS2;BST1;FLNA;TIMP1	geneontology_Biological_Process
1128	GO:0060347	heart trabecula formation	http://amigo.geneontology.org/amigo/term/GO:0060347	12	6	1.59093149334648	3.77137546468402	0.00242915683665534	0.0140768933899795	6722;7010;7049;9510;23462;23493	HEY2;SRF;ADAMTS1;TGFBR3;TEK;HEY1	geneontology_Biological_Process
1129	GO:0010935	regulation of macrophage cytokine production	http://amigo.geneontology.org/amigo/term/GO:0010935	12	6	1.59093149334648	3.77137546468402	0.00242915683665534	0.0140768933899795	948;7040;7042;7043;7474;8482	TGFB1;CD36;TGFB2;SEMA7A;TGFB3;WNT5A	geneontology_Biological_Process
1130	GO:0097531	mast cell migration	http://amigo.geneontology.org/amigo/term/GO:0097531	12	6	1.59093149334648	3.77137546468402	0.00242915683665534	0.0140768933899795	3815;5228;6356;6777;7423;7424	CCL11;PGF;KIT;VEGFB;STAT5B;VEGFC	geneontology_Biological_Process
1131	GO:0090136	epithelial cell-cell adhesion	http://amigo.geneontology.org/amigo/term/GO:0090136	12	6	1.59093149334648	3.77137546468402	0.00242915683665534	0.0140768933899795	1545;3693;3815;6722;7060;7414	SRF;THBS4;KIT;CYP1B1;ITGB5;VCL	geneontology_Biological_Process
1132	GO:0090177	establishment of planar polarity involved in neural tube closure	http://amigo.geneontology.org/amigo/term/GO:0090177	12	6	1.59093149334648	3.77137546468402	0.00242915683665534	0.0140768933899795	2535;6422;6423;7474;8321;57216	SFRP2;FZD1;FZD2;WNT5A;VANGL2;SFRP1	geneontology_Biological_Process
1133	GO:0090178	regulation of establishment of planar polarity involved in neural tube closure	http://amigo.geneontology.org/amigo/term/GO:0090178	12	6	1.59093149334648	3.77137546468402	0.00242915683665534	0.0140768933899795	2535;6422;6423;7474;8321;57216	SFRP2;FZD1;FZD2;WNT5A;VANGL2;SFRP1	geneontology_Biological_Process
1134	GO:0048566	embryonic digestive tract development	http://amigo.geneontology.org/amigo/term/GO:0048566	24	9	3.18186298669295	2.82853159851301	0.00248049134345418	0.0143604870821038	2255;2295;2736;2737;5156;5915;6943;7042;10736	GLI3;FGF10;RARB;TCF21;GLI2;FOXF2;PDGFRA;SIX2;TGFB2	geneontology_Biological_Process
1135	GO:0045936	negative regulation of phosphate metabolic process	http://amigo.geneontology.org/amigo/term/GO:0045936	420	76	55.6826022671267	1.36487873959993	0.00250522987409285	0.0144897079204289	25;284;408;623;624;706;857;1028;1408;1756;1843;1845;2022;2167;2192;2771;2810;3082;3486;3611;3624;3725;4092;4616;5144;5155;5167;5187;5502;5569;5577;5621;5764;5997;5999;6422;6423;6609;6622;7026;7040;7042;7070;7078;7291;7345;8604;8692;9021;9241;9353;9467;9479;9647;9759;10252;11117;11142;11221;25937;26524;26585;51422;54922;55885;56937;56940;57556;65018;78986;79899;80149;93649;94274;142679;221692	FABP4;MAPK8IP1;UCHL1;PMEPA1;PRKAR2B;SFRP2;SH3BP5;HDAC4;PRR5L;PPP1R14A;ANGPT1;CDKN1C;IGFBP3;RASIP1;LMO3;DUSP22;PTN;BDKRB1;ABL1;PER1;TGFB1;NR2F2;ARRB1;BDKRB2;PKIA;DUSP26;SEMA6A;DUSP1;PPP1R1A;ILK;EMILIN1;SMAD7;SOCS3;HGF;DMD;SLC25A12;FBLN1;DUSP3;PDGFB;PDE4D;TIMP3;THY1;JUN;GREM1;WWTR1;MYOCD;SLIT2;SNCA;TGFB2;RGS4;HYAL2;SPRY1;PRKAG2;PINK1;INHBA;SFN;ENG;GADD45B;RGS2;ZC3H12A;CAV1;GNAI2;PKIG;PHACTR1;SMPD1;LATS2;ENPP1;CRY2;NOG;TSPO;TWIST1;SFRP1;PPM1F;DUSP10;PRNP;DUSP19	geneontology_Biological_Process
1136	GO:0051281	positive regulation of release of sequestered calcium ion into cytosol	http://amigo.geneontology.org/amigo/term/GO:0051281	33	11	4.37506160670281	2.51425030978934	0.00253275158385513	0.0145785278486647	25;187;623;2149;2946;5311;6622;7070;7220;9002;57158	F2RL3;GSTM2;JPH2;BDKRB1;ABL1;F2R;THY1;SNCA;PKD2;APLNR;TRPC1	geneontology_Biological_Process
1137	GO:0086091	regulation of heart rate by cardiac conduction	http://amigo.geneontology.org/amigo/term/GO:0086091	33	11	4.37506160670281	2.51425030978934	0.00253275158385513	0.0145785278486647	287;775;783;857;2702;3741;3752;3757;6324;6330;23704	KCNE4;KCNA5;CACNB2;KCNH2;SCN1B;KCND3;GJA5;ANK2;SCN4B;CAV1;CACNA1C	geneontology_Biological_Process
1138	GO:0035329	hippo signaling	http://amigo.geneontology.org/amigo/term/GO:0035329	33	11	4.37506160670281	2.51425030978934	0.00253275158385513	0.0145785278486647	7003;7005;8463;9867;25937;26524;55841;79633;80014;126374;154810	WWC3;PJA2;TEAD2;WWC2;TEAD3;FAT4;WWTR1;WTIP;AMOTL1;TEAD1;LATS2	geneontology_Biological_Process
1139	GO:0090218	positive regulation of lipid kinase activity	http://amigo.geneontology.org/amigo/term/GO:0090218	33	11	4.37506160670281	2.51425030978934	0.00253275158385513	0.0145785278486647	975;2247;2321;3667;3815;5155;5156;5159;5587;7010;7040	PRKD1;CD81;FGF2;KIT;TGFB1;PDGFRA;PDGFRB;PDGFB;FLT1;IRS1;TEK	geneontology_Biological_Process
1140	GO:0030574	collagen catabolic process	http://amigo.geneontology.org/amigo/term/GO:0030574	33	11	4.37506160670281	2.51425030978934	0.00253275158385513	0.0145785278486647	1305;1513;2191;4313;4320;4321;4323;4325;4327;9509;9902	MMP11;MMP2;MRC2;MMP14;FAP;MMP19;ADAMTS2;CTSK;MMP12;MMP16;COL13A1	geneontology_Biological_Process
1141	GO:0035023	regulation of Rho protein signal transduction	http://amigo.geneontology.org/amigo/term/GO:0035023	106	25	14.0532281912272	1.77895069088869	0.00255830570901994	0.0147114854207749	19;25;408;604;1281;1902;2149;2151;2245;4653;5159;5924;6091;8829;9002;9639;9828;10395;22899;23229;25959;50649;54922;64857;80243	ABCA1;F2RL2;F2RL3;MYOC;LPAR1;NRP1;RASGRF2;ARHGEF4;RASIP1;ARHGEF15;ABL1;ARRB1;COL3A1;KANK2;PDGFRB;PLEKHG2;F2R;ARHGEF9;PREX2;DLC1;FGD1;ARHGEF17;BCL6;ARHGEF10;ROBO1	geneontology_Biological_Process
